Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,SPP_Code,sciName,Height_cm
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,PAME,Pseudopterogorgia americana,36.0
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,PAME,Pseudopterogorgia americana,59.0
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,PAME,Pseudopterogorgia americana,8.0
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,PAME,Pseudopterogorgia americana,31.0
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,PAME,Pseudopterogorgia americana,24.0
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,PAME,Pseudopterogorgia americana,14.0
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,PAME,Pseudopterogorgia americana,7.0
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,PAME,Pseudopterogorgia americana,37.0
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,PFLE,Eunicea flexuosa,22.0
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,PAME,Pseudopterogorgia americana,9.0
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,PFLE,Eunicea flexuosa,9.0
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,PAME,Pseudopterogorgia americana,16.0
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,PAME,Pseudopterogorgia americana,5.0
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,GVEN,Gorgonia ventalina,9.0
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,PAME,Pseudopterogorgia americana,29.0
2012,7/16/2012,LK,OD,79,Western Sambo Deep,794,GVEN,Gorgonia ventalina,8.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,GVEN,Gorgonia ventalina,5.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,10.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,20.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,ECAL,Eunicea calyculata,45.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,ECAL,Eunicea calyculata,44.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,ECAL,Eunicea calyculata,58.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,ECAL,Eunicea calyculata,42.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,GVEN,Gorgonia ventalina,11.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,GVEN,Gorgonia ventalina,9.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PBIP,Pseudopterogorgia bipinnata,44.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PFLE,Eunicea flexuosa,7.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PPOR,Pseudoplexaura porosa,6.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PFLE,Eunicea flexuosa,10.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,ECAL,Eunicea calyculata,5.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PFLE,Eunicea flexuosa,8.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,17.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,45.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,8.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,GVEN,Gorgonia ventalina,7.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PFLE,Eunicea flexuosa,3.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,12.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,ECAL,Eunicea calyculata,20.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,43.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,ECAL,Eunicea calyculata,6.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PFLE,Eunicea flexuosa,6.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PFLE,Eunicea flexuosa,9.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PFLE,Eunicea flexuosa,5.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,GVEN,Gorgonia ventalina,6.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PBIP,Pseudopterogorgia bipinnata,20.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,21.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PBIP,Pseudopterogorgia bipinnata,13.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PBIP,Pseudopterogorgia bipinnata,15.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,19.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,34.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,ECAL,Eunicea calyculata,52.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,11.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,7.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,GVEN,Gorgonia ventalina,4.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PPOR,Pseudoplexaura porosa,5.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,30.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,9.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,16.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,25.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,29.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PBIP,Pseudopterogorgia bipinnata,6.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,23.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,15.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,27.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,2.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,ECAL,Eunicea calyculata,60.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,18.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,26.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,6.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,42.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PFLE,Eunicea flexuosa,22.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,ECAL,Eunicea calyculata,23.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,GVEN,Gorgonia ventalina,8.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PBIP,Pseudopterogorgia bipinnata,19.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,ECAL,Eunicea calyculata,19.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,GVEN,Gorgonia ventalina,50.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,5.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,GVEN,Gorgonia ventalina,2.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PFLE,Eunicea flexuosa,19.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,ECAL,Eunicea calyculata,22.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,ECAL,Eunicea calyculata,9.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,32.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,811,PAME,Pseudopterogorgia americana,22.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PFLE,Eunicea flexuosa,7.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,33.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,11.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,13.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PFLE,Eunicea flexuosa,6.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,23.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,22.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,12.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PFLE,Eunicea flexuosa,13.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,17.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,7.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,27.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,34.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,45.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,GVEN,Gorgonia ventalina,3.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,25.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,40.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,GVEN,Gorgonia ventalina,24.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,30.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,15.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,19.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,42.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,52.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,ECAL,Eunicea calyculata,23.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,5.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,16.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,35.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,10.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,GVEN,Gorgonia ventalina,6.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,GVEN,Gorgonia ventalina,5.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,41.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PBIP,Pseudopterogorgia bipinnata,15.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,GVEN,Gorgonia ventalina,7.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,6.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,ECAL,Eunicea calyculata,15.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,24.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,9.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,20.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,14.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,GVEN,Gorgonia ventalina,9.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,GVEN,Gorgonia ventalina,8.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,4.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PFLE,Eunicea flexuosa,18.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,51.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,18.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PBIP,Pseudopterogorgia bipinnata,12.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,ECAL,Eunicea calyculata,57.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PFLE,Eunicea flexuosa,15.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,50.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,ECAL,Eunicea calyculata,32.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,ECAL,Eunicea calyculata,78.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,31.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,26.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,PAME,Pseudopterogorgia americana,38.0
2012,8/10/2012,LK,OD,81,Sand Key Deep,812,ECAL,Eunicea calyculata,25.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,11.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,18.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,12.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,21.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,10.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,GVEN,Gorgonia ventalina,4.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,GVEN,Gorgonia ventalina,5.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,17.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,47.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,49.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,40.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,43.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,31.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,52.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,48.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,ECAL,Eunicea calyculata,16.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,GVEN,Gorgonia ventalina,6.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,16.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,GVEN,Gorgonia ventalina,2.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,ECAL,Eunicea calyculata,26.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,ECAL,Eunicea calyculata,34.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,GVEN,Gorgonia ventalina,7.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,6.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,15.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,ECAL,Eunicea calyculata,13.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PFLE,Eunicea flexuosa,65.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,9.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,22.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,3.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,5.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,20.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,27.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,7.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,8.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,ECAL,Eunicea calyculata,22.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,19.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PFLE,Eunicea flexuosa,24.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,ECAL,Eunicea calyculata,27.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,ECAL,Eunicea calyculata,25.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PFLE,Eunicea flexuosa,61.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,23.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PFLE,Eunicea flexuosa,9.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,13.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,24.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PFLE,Eunicea flexuosa,35.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,GVEN,Gorgonia ventalina,45.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,34.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,ECAL,Eunicea calyculata,4.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,ECAL,Eunicea calyculata,14.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,ECAL,Eunicea calyculata,20.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PFLE,Eunicea flexuosa,40.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,33.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,25.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,50.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,14.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PBIP,Pseudopterogorgia bipinnata,3.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,ECAL,Eunicea calyculata,5.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,4.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,GVEN,Gorgonia ventalina,3.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,2.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,ECAL,Eunicea calyculata,6.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PBIP,Pseudopterogorgia bipinnata,66.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PBIP,Pseudopterogorgia bipinnata,33.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,ECAL,Eunicea calyculata,8.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,26.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PFLE,Eunicea flexuosa,12.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,ECAL,Eunicea calyculata,40.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,GVEN,Gorgonia ventalina,8.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PFLE,Eunicea flexuosa,6.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PFLE,Eunicea flexuosa,80.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,30.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,ECAL,Eunicea calyculata,10.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,36.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PAME,Pseudopterogorgia americana,29.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,813,PFLE,Eunicea flexuosa,5.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,17.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,38.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,GVEN,Gorgonia ventalina,7.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,12.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,16.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,22.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,7.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,9.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,25.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,14.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,GVEN,Gorgonia ventalina,4.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,ECAL,Eunicea calyculata,15.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,ECAL,Eunicea calyculata,48.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,11.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PFLE,Eunicea flexuosa,8.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,ECAL,Eunicea calyculata,75.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,37.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,GVEN,Gorgonia ventalina,9.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,GVEN,Gorgonia ventalina,3.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,15.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PFLE,Eunicea flexuosa,20.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,ECAL,Eunicea calyculata,31.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,ECAL,Eunicea calyculata,49.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,19.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,GVEN,Gorgonia ventalina,5.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PFLE,Eunicea flexuosa,10.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,5.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,20.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,35.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,13.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,18.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,36.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,6.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,ECAL,Eunicea calyculata,29.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,33.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,29.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,GVEN,Gorgonia ventalina,6.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PFLE,Eunicea flexuosa,3.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PFLE,Eunicea flexuosa,5.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,41.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,40.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,32.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,23.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PFLE,Eunicea flexuosa,12.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,GVEN,Gorgonia ventalina,8.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,GVEN,Gorgonia ventalina,13.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,26.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,24.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,10.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,ECAL,Eunicea calyculata,35.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PFLE,Eunicea flexuosa,6.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,21.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,63.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,8.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,ECAL,Eunicea calyculata,39.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PFLE,Eunicea flexuosa,11.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PFLE,Eunicea flexuosa,35.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,44.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,27.0
2012,7/19/2012,LK,OD,81,Sand Key Deep,814,PAME,Pseudopterogorgia americana,4.0
2013,6/20/2013,UK,P,32,Porter Patch,321,PAME,Pseudopterogorgia americana,19.0
2013,6/20/2013,UK,P,32,Porter Patch,321,PAME,Pseudopterogorgia americana,7.0
2013,6/20/2013,UK,P,32,Porter Patch,321,PAME,Pseudopterogorgia americana,3.0
2013,6/20/2013,UK,P,32,Porter Patch,321,PAME,Pseudopterogorgia americana,6.0
2013,6/20/2013,UK,P,32,Porter Patch,321,PPOR,Pseudoplexaura porosa,8.0
2013,6/20/2013,UK,P,32,Porter Patch,321,PAME,Pseudopterogorgia americana,35.0
2013,6/20/2013,UK,P,32,Porter Patch,321,PPOR,Pseudoplexaura porosa,28.0
2013,6/20/2013,UK,P,32,Porter Patch,321,PFLE,Eunicea flexuosa,4.0
